trade_id,market,seed,system,query_ticker,decision_date,execution_date,neighbor_rank,neighbor_market,neighbor_ticker,neighbor_date,cosine_similarity,normalized_weight,realized_return_63d,realized_drawdown_63d,clean_normalized_weight,clean_neighbor_rank
TRD_Brazil_17_P3_008,Brazil,17,P3,MGLU3.SA,2024-04-15,2024-04-16,10,UK,OCDO.L,2015-12-11,0.8369,0.0539,-0.1928,-0.3002,0.067375,5
TRD_Brazil_17_P3_008,Brazil,17,P3,MGLU3.SA,2024-04-15,2024-04-16,11,UK,PRU.L,2016-01-04,0.8354,0.0514,-0.1143,-0.2556,0.06425,6
TRD_Brazil_17_P3_008,Brazil,17,P3,MGLU3.SA,2024-04-15,2024-04-16,12,UK,REL.L,2016-01-21,0.834,0.0488,0.1012,-0.0236,0.061000000000000006,7
TRD_Brazil_17_P3_008,Brazil,17,P3,MGLU3.SA,2024-04-15,2024-04-16,13,UK,RMV.L,2016-02-09,0.8325,0.0463,0.1563,-0.0458,0.057875,8
TRD_Brazil_17_P3_008,Brazil,17,P3,MGLU3.SA,2024-04-15,2024-04-16,14,UK,RTO.L,2016-02-26,0.831,0.0438,0.0671,-0.0557,0.05475,9
TRD_Brazil_17_P3_008,Brazil,17,P3,MGLU3.SA,2024-04-15,2024-04-16,15,UK,SGE.L,2016-03-16,0.8296,0.0413,-0.0198,-0.0398,0.05162500000000001,10
TRD_Brazil_17_P3_008,Brazil,17,P3,MGLU3.SA,2024-04-15,2024-04-16,16,UK,SPX.L,2016-04-06,0.8281,0.0387,0.047,-0.0887,0.048375,11
TRD_Brazil_17_P3_008,Brazil,17,P3,MGLU3.SA,2024-04-15,2024-04-16,17,US,AAPL,2016-04-29,0.8267,0.0362,0.1185,-0.0397,0.045250000000000005,12
TRD_Brazil_17_P3_008,Brazil,17,P3,MGLU3.SA,2024-04-15,2024-04-16,18,US,ADBE,2016-05-18,0.8252,0.0337,0.031,-0.0657,0.042125,13
TRD_Brazil_17_P3_008,Brazil,17,P3,MGLU3.SA,2024-04-15,2024-04-16,19,US,AMD,2016-06-07,0.8237,0.0312,0.6275,-0.0466,0.039,14
TRD_Brazil_17_P3_008,Brazil,17,P3,MGLU3.SA,2024-04-15,2024-04-16,20,US,AMGN,2016-06-24,0.8223,0.0286,0.2005,-0.018,0.035750000000000004,15
TRD_Brazil_17_P3_008,Brazil,17,P3,MGLU3.SA,2024-04-15,2024-04-16,21,US,AMZN,2016-07-14,0.8208,0.0261,0.1253,-0.0168,0.03262500000000001,16
TRD_Brazil_17_P3_008,Brazil,17,P3,MGLU3.SA,2024-04-15,2024-04-16,22,US,AVGO,2016-08-02,0.8194,0.0236,0.0485,-0.0254,0.029500000000000002,17
TRD_Brazil_17_P3_008,Brazil,17,P3,MGLU3.SA,2024-04-15,2024-04-16,23,US,CRM,2016-08-19,0.8179,0.0211,-0.0296,-0.1382,0.026375000000000003,18
TRD_Brazil_17_P3_008,Brazil,17,P3,MGLU3.SA,2024-04-15,2024-04-16,24,US,GOOGL,2016-09-08,0.8165,0.0185,-0.0142,-0.0738,0.023125,19
TRD_Brazil_17_P3_008,Brazil,17,P3,MGLU3.SA,2024-04-15,2024-04-16,25,US,INTU,2016-09-27,0.815,0.016,0.065,-0.0597,0.02,20
TRD_Brazil_17_P3_009,Brazil,17,P3,RENT3.SA,2024-04-22,2024-04-23,6,UK,EXPN.L,2015-09-30,0.8427,0.064,0.155,-0.0388,0.08,1
TRD_Brazil_17_P3_009,Brazil,17,P3,RENT3.SA,2024-04-22,2024-04-23,7,UK,HLMA.L,2015-10-19,0.8412,0.0615,0.1094,-0.0082,0.076875,2
TRD_Brazil_17_P3_009,Brazil,17,P3,RENT3.SA,2024-04-22,2024-04-23,8,UK,JD.L,2015-11-05,0.8398,0.0589,0.1436,-0.0279,0.07362500000000001,3
TRD_Brazil_17_P3_009,Brazil,17,P3,RENT3.SA,2024-04-22,2024-04-23,9,UK,LSEG.L,2015-11-24,0.8383,0.0564,-0.0171,-0.1914,0.07050000000000001,4
TRD_Brazil_17_P3_009,Brazil,17,P3,RENT3.SA,2024-04-22,2024-04-23,10,UK,OCDO.L,2015-12-11,0.8369,0.0539,-0.1928,-0.3002,0.067375,5
TRD_Brazil_17_P3_009,Brazil,17,P3,RENT3.SA,2024-04-22,2024-04-23,11,UK,PRU.L,2016-01-04,0.8354,0.0514,-0.1143,-0.2556,0.06425,6
TRD_Brazil_17_P3_009,Brazil,17,P3,RENT3.SA,2024-04-22,2024-04-23,12,UK,REL.L,2016-01-21,0.834,0.0488,0.1012,-0.0236,0.061000000000000006,7
TRD_Brazil_17_P3_009,Brazil,17,P3,RENT3.SA,2024-04-22,2024-04-23,13,UK,RMV.L,2016-02-09,0.8325,0.0463,0.1563,-0.0458,0.057875,8
TRD_Brazil_17_P3_009,Brazil,17,P3,RENT3.SA,2024-04-22,2024-04-23,14,UK,RTO.L,2016-02-26,0.831,0.0438,0.0671,-0.0557,0.05475,9
TRD_Brazil_17_P3_009,Brazil,17,P3,RENT3.SA,2024-04-22,2024-04-23,15,UK,SGE.L,2016-03-16,0.8296,0.0413,-0.0198,-0.0398,0.05162500000000001,10
TRD_Brazil_17_P3_009,Brazil,17,P3,RENT3.SA,2024-04-22,2024-04-23,16,UK,SPX.L,2016-04-06,0.8281,0.0387,0.047,-0.0887,0.048375,11
TRD_Brazil_17_P3_009,Brazil,17,P3,RENT3.SA,2024-04-22,2024-04-23,17,US,AAPL,2016-04-29,0.8267,0.0362,0.1185,-0.0397,0.045250000000000005,12
TRD_Brazil_17_P3_009,Brazil,17,P3,RENT3.SA,2024-04-22,2024-04-23,18,US,ADBE,2016-05-18,0.8252,0.0337,0.031,-0.0657,0.042125,13
TRD_Brazil_17_P3_009,Brazil,17,P3,RENT3.SA,2024-04-22,2024-04-23,19,US,AMD,2016-06-07,0.8237,0.0312,0.6275,-0.0466,0.039,14
TRD_Brazil_17_P3_009,Brazil,17,P3,RENT3.SA,2024-04-22,2024-04-23,20,US,AMGN,2016-06-24,0.8223,0.0286,0.2005,-0.018,0.035750000000000004,15
TRD_Brazil_17_P3_009,Brazil,17,P3,RENT3.SA,2024-04-22,2024-04-23,21,US,AMZN,2016-07-14,0.8208,0.0261,0.1253,-0.0168,0.03262500000000001,16
TRD_Brazil_17_P3_009,Brazil,17,P3,RENT3.SA,2024-04-22,2024-04-23,22,US,AVGO,2016-08-02,0.8194,0.0236,0.0485,-0.0254,0.029500000000000002,17
TRD_Brazil_17_P3_009,Brazil,17,P3,RENT3.SA,2024-04-22,2024-04-23,23,US,CRM,2016-08-19,0.8179,0.0211,-0.0296,-0.1382,0.026375000000000003,18
TRD_Brazil_17_P3_009,Brazil,17,P3,RENT3.SA,2024-04-22,2024-04-23,24,US,GOOGL,2016-09-08,0.8165,0.0185,-0.0142,-0.0738,0.023125,19
TRD_Brazil_17_P3_009,Brazil,17,P3,RENT3.SA,2024-04-22,2024-04-23,25,US,INTU,2016-09-27,0.815,0.016,0.065,-0.0597,0.02,20
TRD_Brazil_17_P3_010,Brazil,17,P3,B3SA3.SA,2024-04-25,2024-04-26,6,UK,EXPN.L,2015-09-30,0.8427,0.064,0.155,-0.0388,0.08,1
TRD_Brazil_17_P3_010,Brazil,17,P3,B3SA3.SA,2024-04-25,2024-04-26,7,UK,HLMA.L,2015-10-19,0.8412,0.0615,0.1094,-0.0082,0.076875,2
TRD_Brazil_17_P3_010,Brazil,17,P3,B3SA3.SA,2024-04-25,2024-04-26,8,UK,JD.L,2015-11-05,0.8398,0.0589,0.1436,-0.0279,0.07362500000000001,3
TRD_Brazil_17_P3_010,Brazil,17,P3,B3SA3.SA,2024-04-25,2024-04-26,9,UK,LSEG.L,2015-11-24,0.8383,0.0564,-0.0171,-0.1914,0.07050000000000001,4
TRD_Brazil_17_P3_010,Brazil,17,P3,B3SA3.SA,2024-04-25,2024-04-26,10,UK,OCDO.L,2015-12-11,0.8369,0.0539,-0.1928,-0.3002,0.067375,5
TRD_Brazil_17_P3_010,Brazil,17,P3,B3SA3.SA,2024-04-25,2024-04-26,11,UK,PRU.L,2016-01-04,0.8354,0.0514,-0.1143,-0.2556,0.06425,6
TRD_Brazil_17_P3_010,Brazil,17,P3,B3SA3.SA,2024-04-25,2024-04-26,12,UK,REL.L,2016-01-21,0.834,0.0488,0.1012,-0.0236,0.061000000000000006,7
TRD_Brazil_17_P3_010,Brazil,17,P3,B3SA3.SA,2024-04-25,2024-04-26,13,UK,RMV.L,2016-02-09,0.8325,0.0463,0.1563,-0.0458,0.057875,8
TRD_Brazil_17_P3_010,Brazil,17,P3,B3SA3.SA,2024-04-25,2024-04-26,14,UK,RTO.L,2016-02-26,0.831,0.0438,0.0671,-0.0557,0.05475,9
TRD_Brazil_17_P3_010,Brazil,17,P3,B3SA3.SA,2024-04-25,2024-04-26,15,UK,SGE.L,2016-03-16,0.8296,0.0413,-0.0198,-0.0398,0.05162500000000001,10
TRD_Brazil_17_P3_010,Brazil,17,P3,B3SA3.SA,2024-04-25,2024-04-26,16,UK,SPX.L,2016-04-06,0.8281,0.0387,0.047,-0.0887,0.048375,11
TRD_Brazil_17_P3_010,Brazil,17,P3,B3SA3.SA,2024-04-25,2024-04-26,17,US,AAPL,2016-04-29,0.8267,0.0362,0.1185,-0.0397,0.045250000000000005,12
TRD_Brazil_17_P3_010,Brazil,17,P3,B3SA3.SA,2024-04-25,2024-04-26,18,US,ADBE,2016-05-18,0.8252,0.0337,0.031,-0.0657,0.042125,13
TRD_Brazil_17_P3_010,Brazil,17,P3,B3SA3.SA,2024-04-25,2024-04-26,19,US,AMD,2016-06-07,0.8237,0.0312,0.6275,-0.0466,0.039,14
TRD_Brazil_17_P3_010,Brazil,17,P3,B3SA3.SA,2024-04-25,2024-04-26,20,US,AMGN,2016-06-24,0.8223,0.0286,0.2005,-0.018,0.035750000000000004,15
TRD_Brazil_17_P3_010,Brazil,17,P3,B3SA3.SA,2024-04-25,2024-04-26,21,US,AMZN,2016-07-14,0.8208,0.0261,0.1253,-0.0168,0.03262500000000001,16
TRD_Brazil_17_P3_010,Brazil,17,P3,B3SA3.SA,2024-04-25,2024-04-26,22,US,AVGO,2016-08-02,0.8194,0.0236,0.0485,-0.0254,0.029500000000000002,17
TRD_Brazil_17_P3_010,Brazil,17,P3,B3SA3.SA,2024-04-25,2024-04-26,23,US,CRM,2016-08-19,0.8179,0.0211,-0.0296,-0.1382,0.026375000000000003,18
TRD_Brazil_17_P3_010,Brazil,17,P3,B3SA3.SA,2024-04-25,2024-04-26,24,US,GOOGL,2016-09-08,0.8165,0.0185,-0.0142,-0.0738,0.023125,19
TRD_Brazil_17_P3_010,Brazil,17,P3,B3SA3.SA,2024-04-25,2024-04-26,25,US,INTU,2016-09-27,0.815,0.016,0.065,-0.0597,0.02,20
TRD_Brazil_17_P3_011,Brazil,17,P3,RENT3.SA,2024-05-24,2024-05-27,6,UK,EXPN.L,2015-09-30,0.8427,0.064,0.155,-0.0388,0.08,1
TRD_Brazil_17_P3_011,Brazil,17,P3,RENT3.SA,2024-05-24,2024-05-27,7,UK,HLMA.L,2015-10-19,0.8412,0.0615,0.1094,-0.0082,0.076875,2
TRD_Brazil_17_P3_011,Brazil,17,P3,RENT3.SA,2024-05-24,2024-05-27,8,UK,JD.L,2015-11-05,0.8398,0.0589,0.1436,-0.0279,0.07362500000000001,3
TRD_Brazil_17_P3_011,Brazil,17,P3,RENT3.SA,2024-05-24,2024-05-27,9,UK,LSEG.L,2015-11-24,0.8383,0.0564,-0.0171,-0.1914,0.07050000000000001,4
TRD_Brazil_17_P3_011,Brazil,17,P3,RENT3.SA,2024-05-24,2024-05-27,10,UK,OCDO.L,2015-12-11,0.8369,0.0539,-0.1928,-0.3002,0.067375,5
TRD_Brazil_17_P3_011,Brazil,17,P3,RENT3.SA,2024-05-24,2024-05-27,11,UK,PRU.L,2016-01-04,0.8354,0.0514,-0.1143,-0.2556,0.06425,6
TRD_Brazil_17_P3_011,Brazil,17,P3,RENT3.SA,2024-05-24,2024-05-27,12,UK,REL.L,2016-01-21,0.834,0.0488,0.1012,-0.0236,0.061000000000000006,7
TRD_Brazil_17_P3_011,Brazil,17,P3,RENT3.SA,2024-05-24,2024-05-27,13,UK,RMV.L,2016-02-09,0.8325,0.0463,0.1563,-0.0458,0.057875,8
TRD_Brazil_17_P3_011,Brazil,17,P3,RENT3.SA,2024-05-24,2024-05-27,14,UK,RTO.L,2016-02-26,0.831,0.0438,0.0671,-0.0557,0.05475,9
TRD_Brazil_17_P3_011,Brazil,17,P3,RENT3.SA,2024-05-24,2024-05-27,15,UK,SGE.L,2016-03-16,0.8296,0.0413,-0.0198,-0.0398,0.05162500000000001,10
TRD_Brazil_17_P3_011,Brazil,17,P3,RENT3.SA,2024-05-24,2024-05-27,16,UK,SPX.L,2016-04-06,0.8281,0.0387,0.047,-0.0887,0.048375,11
TRD_Brazil_17_P3_011,Brazil,17,P3,RENT3.SA,2024-05-24,2024-05-27,17,US,AAPL,2016-04-29,0.8267,0.0362,0.1185,-0.0397,0.045250000000000005,12
TRD_Brazil_17_P3_011,Brazil,17,P3,RENT3.SA,2024-05-24,2024-05-27,18,US,ADBE,2016-05-18,0.8252,0.0337,0.031,-0.0657,0.042125,13
TRD_Brazil_17_P3_011,Brazil,17,P3,RENT3.SA,2024-05-24,2024-05-27,19,US,AMD,2016-06-07,0.8237,0.0312,0.6275,-0.0466,0.039,14
TRD_Brazil_17_P3_011,Brazil,17,P3,RENT3.SA,2024-05-24,2024-05-27,20,US,AMGN,2016-06-24,0.8223,0.0286,0.2005,-0.018,0.035750000000000004,15
TRD_Brazil_17_P3_011,Brazil,17,P3,RENT3.SA,2024-05-24,2024-05-27,21,US,AMZN,2016-07-14,0.8208,0.0261,0.1253,-0.0168,0.03262500000000001,16
TRD_Brazil_17_P3_011,Brazil,17,P3,RENT3.SA,2024-05-24,2024-05-27,22,US,AVGO,2016-08-02,0.8194,0.0236,0.0485,-0.0254,0.029500000000000002,17
TRD_Brazil_17_P3_011,Brazil,17,P3,RENT3.SA,2024-05-24,2024-05-27,23,US,CRM,2016-08-19,0.8179,0.0211,-0.0296,-0.1382,0.026375000000000003,18
TRD_Brazil_17_P3_011,Brazil,17,P3,RENT3.SA,2024-05-24,2024-05-27,24,US,GOOGL,2016-09-08,0.8165,0.0185,-0.0142,-0.0738,0.023125,19
TRD_Brazil_17_P3_011,Brazil,17,P3,RENT3.SA,2024-05-24,2024-05-27,25,US,INTU,2016-09-27,0.815,0.016,0.065,-0.0597,0.02,20
TRD_Brazil_17_P3_012,Brazil,17,P3,FLRY3.SA,2024-05-24,2024-05-27,6,UK,EXPN.L,2015-09-30,0.8427,0.064,0.155,-0.0388,0.08,1
TRD_Brazil_17_P3_012,Brazil,17,P3,FLRY3.SA,2024-05-24,2024-05-27,7,UK,HLMA.L,2015-10-19,0.8412,0.0615,0.1094,-0.0082,0.076875,2
TRD_Brazil_17_P3_012,Brazil,17,P3,FLRY3.SA,2024-05-24,2024-05-27,8,UK,JD.L,2015-11-05,0.8398,0.0589,0.1436,-0.0279,0.07362500000000001,3
TRD_Brazil_17_P3_012,Brazil,17,P3,FLRY3.SA,2024-05-24,2024-05-27,9,UK,LSEG.L,2015-11-24,0.8383,0.0564,-0.0171,-0.1914,0.07050000000000001,4
TRD_Brazil_17_P3_012,Brazil,17,P3,FLRY3.SA,2024-05-24,2024-05-27,10,UK,OCDO.L,2015-12-11,0.8369,0.0539,-0.1928,-0.3002,0.067375,5
TRD_Brazil_17_P3_012,Brazil,17,P3,FLRY3.SA,2024-05-24,2024-05-27,11,UK,PRU.L,2016-01-04,0.8354,0.0514,-0.1143,-0.2556,0.06425,6
TRD_Brazil_17_P3_012,Brazil,17,P3,FLRY3.SA,2024-05-24,2024-05-27,12,UK,REL.L,2016-01-21,0.834,0.0488,0.1012,-0.0236,0.061000000000000006,7
TRD_Brazil_17_P3_012,Brazil,17,P3,FLRY3.SA,2024-05-24,2024-05-27,13,UK,RMV.L,2016-02-09,0.8325,0.0463,0.1563,-0.0458,0.057875,8
TRD_Brazil_17_P3_012,Brazil,17,P3,FLRY3.SA,2024-05-24,2024-05-27,14,UK,RTO.L,2016-02-26,0.831,0.0438,0.0671,-0.0557,0.05475,9
TRD_Brazil_17_P3_012,Brazil,17,P3,FLRY3.SA,2024-05-24,2024-05-27,15,UK,SGE.L,2016-03-16,0.8296,0.0413,-0.0198,-0.0398,0.05162500000000001,10
TRD_Brazil_17_P3_012,Brazil,17,P3,FLRY3.SA,2024-05-24,2024-05-27,16,UK,SPX.L,2016-04-06,0.8281,0.0387,0.047,-0.0887,0.048375,11
TRD_Brazil_17_P3_012,Brazil,17,P3,FLRY3.SA,2024-05-24,2024-05-27,17,US,AAPL,2016-04-29,0.8267,0.0362,0.1185,-0.0397,0.045250000000000005,12
TRD_Brazil_17_P3_012,Brazil,17,P3,FLRY3.SA,2024-05-24,2024-05-27,18,US,ADBE,2016-05-18,0.8252,0.0337,0.031,-0.0657,0.042125,13
TRD_Brazil_17_P3_012,Brazil,17,P3,FLRY3.SA,2024-05-24,2024-05-27,19,US,AMD,2016-06-07,0.8237,0.0312,0.6275,-0.0466,0.039,14
TRD_Brazil_17_P3_012,Brazil,17,P3,FLRY3.SA,2024-05-24,2024-05-27,20,US,AMGN,2016-06-24,0.8223,0.0286,0.2005,-0.018,0.035750000000000004,15
TRD_Brazil_17_P3_012,Brazil,17,P3,FLRY3.SA,2024-05-24,2024-05-27,21,US,AMZN,2016-07-14,0.8208,0.0261,0.1253,-0.0168,0.03262500000000001,16
TRD_Brazil_17_P3_012,Brazil,17,P3,FLRY3.SA,2024-05-24,2024-05-27,22,US,AVGO,2016-08-02,0.8194,0.0236,0.0485,-0.0254,0.029500000000000002,17
TRD_Brazil_17_P3_012,Brazil,17,P3,FLRY3.SA,2024-05-24,2024-05-27,23,US,CRM,2016-08-19,0.8179,0.0211,-0.0296,-0.1382,0.026375000000000003,18
TRD_Brazil_17_P3_012,Brazil,17,P3,FLRY3.SA,2024-05-24,2024-05-27,24,US,GOOGL,2016-09-08,0.8165,0.0185,-0.0142,-0.0738,0.023125,19
TRD_Brazil_17_P3_012,Brazil,17,P3,FLRY3.SA,2024-05-24,2024-05-27,25,US,INTU,2016-09-27,0.815,0.016,0.065,-0.0597,0.02,20
TRD_Brazil_17_P3_013,Brazil,17,P3,ITUB4.SA,2024-06-10,2024-06-11,6,UK,EXPN.L,2015-09-30,0.8427,0.064,0.155,-0.0388,0.08,1
TRD_Brazil_17_P3_013,Brazil,17,P3,ITUB4.SA,2024-06-10,2024-06-11,7,UK,HLMA.L,2015-10-19,0.8412,0.0615,0.1094,-0.0082,0.076875,2
TRD_Brazil_17_P3_013,Brazil,17,P3,ITUB4.SA,2024-06-10,2024-06-11,8,UK,JD.L,2015-11-05,0.8398,0.0589,0.1436,-0.0279,0.07362500000000001,3
TRD_Brazil_17_P3_013,Brazil,17,P3,ITUB4.SA,2024-06-10,2024-06-11,9,UK,LSEG.L,2015-11-24,0.8383,0.0564,-0.0171,-0.1914,0.07050000000000001,4
TRD_Brazil_17_P3_013,Brazil,17,P3,ITUB4.SA,2024-06-10,2024-06-11,10,UK,OCDO.L,2015-12-11,0.8369,0.0539,-0.1928,-0.3002,0.067375,5
TRD_Brazil_17_P3_013,Brazil,17,P3,ITUB4.SA,2024-06-10,2024-06-11,11,UK,PRU.L,2016-01-04,0.8354,0.0514,-0.1143,-0.2556,0.06425,6
TRD_Brazil_17_P3_013,Brazil,17,P3,ITUB4.SA,2024-06-10,2024-06-11,12,UK,REL.L,2016-01-21,0.834,0.0488,0.1012,-0.0236,0.061000000000000006,7
TRD_Brazil_17_P3_013,Brazil,17,P3,ITUB4.SA,2024-06-10,2024-06-11,13,UK,RMV.L,2016-02-09,0.8325,0.0463,0.1563,-0.0458,0.057875,8
TRD_Brazil_17_P3_013,Brazil,17,P3,ITUB4.SA,2024-06-10,2024-06-11,14,UK,RTO.L,2016-02-26,0.831,0.0438,0.0671,-0.0557,0.05475,9
TRD_Brazil_17_P3_013,Brazil,17,P3,ITUB4.SA,2024-06-10,2024-06-11,15,UK,SGE.L,2016-03-16,0.8296,0.0413,-0.0198,-0.0398,0.05162500000000001,10
TRD_Brazil_17_P3_013,Brazil,17,P3,ITUB4.SA,2024-06-10,2024-06-11,16,UK,SPX.L,2016-04-06,0.8281,0.0387,0.047,-0.0887,0.048375,11
TRD_Brazil_17_P3_013,Brazil,17,P3,ITUB4.SA,2024-06-10,2024-06-11,17,US,AAPL,2016-04-29,0.8267,0.0362,0.1185,-0.0397,0.045250000000000005,12
TRD_Brazil_17_P3_013,Brazil,17,P3,ITUB4.SA,2024-06-10,2024-06-11,18,US,ADBE,2016-05-18,0.8252,0.0337,0.031,-0.0657,0.042125,13
TRD_Brazil_17_P3_013,Brazil,17,P3,ITUB4.SA,2024-06-10,2024-06-11,19,US,AMD,2016-06-07,0.8237,0.0312,0.6275,-0.0466,0.039,14
TRD_Brazil_17_P3_013,Brazil,17,P3,ITUB4.SA,2024-06-10,2024-06-11,20,US,AMGN,2016-06-24,0.8223,0.0286,0.2005,-0.018,0.035750000000000004,15
TRD_Brazil_17_P3_013,Brazil,17,P3,ITUB4.SA,2024-06-10,2024-06-11,21,US,AMZN,2016-07-14,0.8208,0.0261,0.1253,-0.0168,0.03262500000000001,16
TRD_Brazil_17_P3_013,Brazil,17,P3,ITUB4.SA,2024-06-10,2024-06-11,22,US,AVGO,2016-08-02,0.8194,0.0236,0.0485,-0.0254,0.029500000000000002,17
TRD_Brazil_17_P3_013,Brazil,17,P3,ITUB4.SA,2024-06-10,2024-06-11,23,US,CRM,2016-08-19,0.8179,0.0211,-0.0296,-0.1382,0.026375000000000003,18
TRD_Brazil_17_P3_013,Brazil,17,P3,ITUB4.SA,2024-06-10,2024-06-11,24,US,GOOGL,2016-09-08,0.8165,0.0185,-0.0142,-0.0738,0.023125,19
TRD_Brazil_17_P3_013,Brazil,17,P3,ITUB4.SA,2024-06-10,2024-06-11,25,US,INTU,2016-09-27,0.815,0.016,0.065,-0.0597,0.02,20
TRD_Brazil_17_P3_014,Brazil,17,P3,LREN3.SA,2024-06-13,2024-06-14,6,UK,EXPN.L,2015-09-30,0.8427,0.064,0.155,-0.0388,0.08,1
TRD_Brazil_17_P3_014,Brazil,17,P3,LREN3.SA,2024-06-13,2024-06-14,7,UK,HLMA.L,2015-10-19,0.8412,0.0615,0.1094,-0.0082,0.076875,2
TRD_Brazil_17_P3_014,Brazil,17,P3,LREN3.SA,2024-06-13,2024-06-14,8,UK,JD.L,2015-11-05,0.8398,0.0589,0.1436,-0.0279,0.07362500000000001,3
TRD_Brazil_17_P3_014,Brazil,17,P3,LREN3.SA,2024-06-13,2024-06-14,9,UK,LSEG.L,2015-11-24,0.8383,0.0564,-0.0171,-0.1914,0.07050000000000001,4
TRD_Brazil_17_P3_014,Brazil,17,P3,LREN3.SA,2024-06-13,2024-06-14,10,UK,OCDO.L,2015-12-11,0.8369,0.0539,-0.1928,-0.3002,0.067375,5
TRD_Brazil_17_P3_014,Brazil,17,P3,LREN3.SA,2024-06-13,2024-06-14,11,UK,PRU.L,2016-01-04,0.8354,0.0514,-0.1143,-0.2556,0.06425,6
TRD_Brazil_17_P3_014,Brazil,17,P3,LREN3.SA,2024-06-13,2024-06-14,12,UK,REL.L,2016-01-21,0.834,0.0488,0.1012,-0.0236,0.061000000000000006,7
TRD_Brazil_17_P3_014,Brazil,17,P3,LREN3.SA,2024-06-13,2024-06-14,13,UK,RMV.L,2016-02-09,0.8325,0.0463,0.1563,-0.0458,0.057875,8
TRD_Brazil_17_P3_014,Brazil,17,P3,LREN3.SA,2024-06-13,2024-06-14,14,UK,RTO.L,2016-02-26,0.831,0.0438,0.0671,-0.0557,0.05475,9
TRD_Brazil_17_P3_014,Brazil,17,P3,LREN3.SA,2024-06-13,2024-06-14,15,UK,SGE.L,2016-03-16,0.8296,0.0413,-0.0198,-0.0398,0.05162500000000001,10
TRD_Brazil_17_P3_014,Brazil,17,P3,LREN3.SA,2024-06-13,2024-06-14,16,UK,SPX.L,2016-04-06,0.8281,0.0387,0.047,-0.0887,0.048375,11
TRD_Brazil_17_P3_014,Brazil,17,P3,LREN3.SA,2024-06-13,2024-06-14,17,US,AAPL,2016-04-29,0.8267,0.0362,0.1185,-0.0397,0.045250000000000005,12
TRD_Brazil_17_P3_014,Brazil,17,P3,LREN3.SA,2024-06-13,2024-06-14,18,US,ADBE,2016-05-18,0.8252,0.0337,0.031,-0.0657,0.042125,13
TRD_Brazil_17_P3_014,Brazil,17,P3,LREN3.SA,2024-06-13,2024-06-14,19,US,AMD,2016-06-07,0.8237,0.0312,0.6275,-0.0466,0.039,14
TRD_Brazil_17_P3_014,Brazil,17,P3,LREN3.SA,2024-06-13,2024-06-14,20,US,AMGN,2016-06-24,0.8223,0.0286,0.2005,-0.018,0.035750000000000004,15
TRD_Brazil_17_P3_014,Brazil,17,P3,LREN3.SA,2024-06-13,2024-06-14,21,US,AMZN,2016-07-14,0.8208,0.0261,0.1253,-0.0168,0.03262500000000001,16
TRD_Brazil_17_P3_014,Brazil,17,P3,LREN3.SA,2024-06-13,2024-06-14,22,US,AVGO,2016-08-02,0.8194,0.0236,0.0485,-0.0254,0.029500000000000002,17
TRD_Brazil_17_P3_014,Brazil,17,P3,LREN3.SA,2024-06-13,2024-06-14,23,US,CRM,2016-08-19,0.8179,0.0211,-0.0296,-0.1382,0.026375000000000003,18
TRD_Brazil_17_P3_014,Brazil,17,P3,LREN3.SA,2024-06-13,2024-06-14,24,US,GOOGL,2016-09-08,0.8165,0.0185,-0.0142,-0.0738,0.023125,19
TRD_Brazil_17_P3_014,Brazil,17,P3,LREN3.SA,2024-06-13,2024-06-14,25,US,INTU,2016-09-27,0.815,0.016,0.065,-0.0597,0.02,20
TRD_Brazil_17_P3_015,Brazil,17,P3,KLBN11.SA,2024-08-22,2024-08-23,6,UK,EXPN.L,2015-09-30,0.8427,0.064,0.155,-0.0388,0.08,1
TRD_Brazil_17_P3_015,Brazil,17,P3,KLBN11.SA,2024-08-22,2024-08-23,7,UK,HLMA.L,2015-10-19,0.8412,0.0615,0.1094,-0.0082,0.076875,2
TRD_Brazil_17_P3_015,Brazil,17,P3,KLBN11.SA,2024-08-22,2024-08-23,8,UK,JD.L,2015-11-05,0.8398,0.0589,0.1436,-0.0279,0.07362500000000001,3
TRD_Brazil_17_P3_015,Brazil,17,P3,KLBN11.SA,2024-08-22,2024-08-23,9,UK,LSEG.L,2015-11-24,0.8383,0.0564,-0.0171,-0.1914,0.07050000000000001,4
TRD_Brazil_17_P3_015,Brazil,17,P3,KLBN11.SA,2024-08-22,2024-08-23,10,UK,OCDO.L,2015-12-11,0.8369,0.0539,-0.1928,-0.3002,0.067375,5
TRD_Brazil_17_P3_015,Brazil,17,P3,KLBN11.SA,2024-08-22,2024-08-23,11,UK,PRU.L,2016-01-04,0.8354,0.0514,-0.1143,-0.2556,0.06425,6
TRD_Brazil_17_P3_015,Brazil,17,P3,KLBN11.SA,2024-08-22,2024-08-23,12,UK,REL.L,2016-01-21,0.834,0.0488,0.1012,-0.0236,0.061000000000000006,7
TRD_Brazil_17_P3_015,Brazil,17,P3,KLBN11.SA,2024-08-22,2024-08-23,13,UK,RMV.L,2016-02-09,0.8325,0.0463,0.1563,-0.0458,0.057875,8
TRD_Brazil_17_P3_015,Brazil,17,P3,KLBN11.SA,2024-08-22,2024-08-23,14,UK,RTO.L,2016-02-26,0.831,0.0438,0.0671,-0.0557,0.05475,9
