sample_id,market,ticker,sequence_start_date,sequence_end_date,target_252_maturity_date,split_cutoff_date,label_horizon_exceeds_cutoff,purged,status
SPL_00240,US,AAPL,2014-11-03,2015-01-29,2016-01-18,2020-12-31,0,0,RETAINED_TRAIN
SPL_00241,US,AAPL,2014-11-05,2015-02-02,2016-01-20,2020-12-31,0,0,RETAINED_TRAIN
SPL_00242,US,AAPL,2014-11-07,2015-02-04,2016-01-22,2020-12-31,0,0,RETAINED_TRAIN
SPL_00243,US,AAPL,2014-11-11,2015-02-06,2016-01-26,2020-12-31,0,0,RETAINED_TRAIN
SPL_00244,US,AAPL,2014-11-13,2015-02-10,2016-01-28,2020-12-31,0,0,RETAINED_TRAIN
SPL_00245,US,AAPL,2014-11-17,2015-02-12,2016-02-01,2020-12-31,0,0,RETAINED_TRAIN
SPL_00246,US,AAPL,2014-11-19,2015-02-16,2016-02-03,2020-12-31,0,0,RETAINED_TRAIN
SPL_00247,US,AAPL,2014-11-21,2015-02-18,2016-02-05,2020-12-31,0,0,RETAINED_TRAIN
SPL_00248,US,AAPL,2014-11-25,2015-02-20,2016-02-09,2020-12-31,0,0,RETAINED_TRAIN
SPL_00249,US,AAPL,2014-11-27,2015-02-24,2016-02-11,2020-12-31,0,0,RETAINED_TRAIN
SPL_00250,US,AAPL,2014-12-01,2015-02-26,2016-02-15,2020-12-31,0,0,RETAINED_TRAIN
SPL_00251,US,AAPL,2014-12-03,2015-03-02,2016-02-17,2020-12-31,0,0,RETAINED_TRAIN
SPL_00252,US,AAPL,2014-12-05,2015-03-04,2016-02-19,2020-12-31,0,0,RETAINED_TRAIN
SPL_00253,US,AAPL,2014-12-09,2015-03-06,2016-02-23,2020-12-31,0,0,RETAINED_TRAIN
SPL_00254,US,AAPL,2014-12-11,2015-03-10,2016-02-25,2020-12-31,0,0,RETAINED_TRAIN
SPL_00255,US,AAPL,2014-12-15,2015-03-12,2016-02-29,2020-12-31,0,0,RETAINED_TRAIN
SPL_00256,US,AAPL,2014-12-17,2015-03-16,2016-03-02,2020-12-31,0,0,RETAINED_TRAIN
SPL_00257,US,AAPL,2014-12-19,2015-03-18,2016-03-04,2020-12-31,0,0,RETAINED_TRAIN
SPL_00258,US,AAPL,2014-12-23,2015-03-20,2016-03-08,2020-12-31,0,0,RETAINED_TRAIN
SPL_00259,US,AAPL,2014-12-25,2015-03-24,2016-03-10,2020-12-31,0,0,RETAINED_TRAIN
SPL_00260,US,AAPL,2014-12-29,2015-03-26,2016-03-14,2020-12-31,0,0,RETAINED_TRAIN
SPL_00261,US,AAPL,2014-12-31,2015-03-30,2016-03-16,2020-12-31,0,0,RETAINED_TRAIN
SPL_00262,US,AAPL,2015-01-02,2015-04-01,2016-03-18,2020-12-31,0,0,RETAINED_TRAIN
SPL_00263,US,AAPL,2015-01-06,2015-04-03,2016-03-22,2020-12-31,0,0,RETAINED_TRAIN
SPL_00264,US,AAPL,2015-01-08,2015-04-07,2016-03-24,2020-12-31,0,0,RETAINED_TRAIN
SPL_00265,US,AAPL,2015-01-12,2015-04-09,2016-03-28,2020-12-31,0,0,RETAINED_TRAIN
SPL_00266,US,AAPL,2015-01-14,2015-04-13,2016-03-30,2020-12-31,0,0,RETAINED_TRAIN
SPL_00267,US,AAPL,2015-01-16,2015-04-15,2016-04-01,2020-12-31,0,0,RETAINED_TRAIN
SPL_00268,US,AAPL,2015-01-20,2015-04-17,2016-04-05,2020-12-31,0,0,RETAINED_TRAIN
SPL_00269,US,AAPL,2015-01-22,2015-04-21,2016-04-07,2020-12-31,0,0,RETAINED_TRAIN
SPL_00270,US,AAPL,2015-01-26,2015-04-23,2016-04-11,2020-12-31,0,0,RETAINED_TRAIN
SPL_00271,US,AAPL,2015-01-28,2015-04-27,2016-04-13,2020-12-31,0,0,RETAINED_TRAIN
SPL_00272,US,AAPL,2015-01-30,2015-04-29,2016-04-15,2020-12-31,0,0,RETAINED_TRAIN
SPL_00273,US,AAPL,2015-02-03,2015-05-01,2016-04-19,2020-12-31,0,0,RETAINED_TRAIN
SPL_00274,US,AAPL,2015-02-05,2015-05-05,2016-04-21,2020-12-31,0,0,RETAINED_TRAIN
SPL_00275,US,AAPL,2015-02-09,2015-05-07,2016-04-25,2020-12-31,0,0,RETAINED_TRAIN
SPL_00276,US,AAPL,2015-02-11,2015-05-11,2016-04-27,2020-12-31,0,0,RETAINED_TRAIN
SPL_00277,US,AAPL,2015-02-13,2015-05-13,2016-04-29,2020-12-31,0,0,RETAINED_TRAIN
SPL_00278,US,AAPL,2015-02-17,2015-05-15,2016-05-03,2020-12-31,0,0,RETAINED_TRAIN
SPL_00279,US,AAPL,2015-02-19,2015-05-19,2016-05-05,2020-12-31,0,0,RETAINED_TRAIN
SPL_00280,US,AAPL,2015-02-23,2015-05-21,2016-05-09,2020-12-31,0,0,RETAINED_TRAIN
SPL_00281,US,AAPL,2015-02-25,2015-05-25,2016-05-11,2020-12-31,0,0,RETAINED_TRAIN
SPL_00282,US,AAPL,2015-02-27,2015-05-27,2016-05-13,2020-12-31,0,0,RETAINED_TRAIN
SPL_00283,US,AAPL,2015-03-03,2015-05-29,2016-05-17,2020-12-31,0,0,RETAINED_TRAIN
SPL_00284,US,AAPL,2015-03-05,2015-06-02,2016-05-19,2020-12-31,0,0,RETAINED_TRAIN
SPL_00285,US,AAPL,2015-03-09,2015-06-04,2016-05-23,2020-12-31,0,0,RETAINED_TRAIN
SPL_00286,US,AAPL,2015-03-11,2015-06-08,2016-05-25,2020-12-31,0,0,RETAINED_TRAIN
SPL_00287,US,AAPL,2015-03-13,2015-06-10,2016-05-27,2020-12-31,0,0,RETAINED_TRAIN
SPL_00288,US,AAPL,2015-03-17,2015-06-12,2016-05-31,2020-12-31,0,0,RETAINED_TRAIN
SPL_00289,US,AAPL,2015-03-19,2015-06-16,2016-06-02,2020-12-31,0,0,RETAINED_TRAIN
SPL_00290,US,AAPL,2015-03-23,2015-06-18,2016-06-06,2020-12-31,0,0,RETAINED_TRAIN
SPL_00291,US,AAPL,2015-03-25,2015-06-22,2016-06-08,2020-12-31,0,0,RETAINED_TRAIN
SPL_00292,US,AAPL,2015-03-27,2015-06-24,2016-06-10,2020-12-31,0,0,RETAINED_TRAIN
SPL_00293,US,AAPL,2015-03-31,2015-06-26,2016-06-14,2020-12-31,0,0,RETAINED_TRAIN
SPL_00294,US,AAPL,2015-04-02,2015-06-30,2016-06-16,2020-12-31,0,0,RETAINED_TRAIN
SPL_00295,US,AAPL,2015-04-06,2015-07-02,2016-06-20,2020-12-31,0,0,RETAINED_TRAIN
SPL_00296,US,AAPL,2015-04-08,2015-07-06,2016-06-22,2020-12-31,0,0,RETAINED_TRAIN
SPL_00297,US,AAPL,2015-04-10,2015-07-08,2016-06-24,2020-12-31,0,0,RETAINED_TRAIN
SPL_00298,US,AAPL,2015-04-14,2015-07-10,2016-06-28,2020-12-31,0,0,RETAINED_TRAIN
SPL_00299,US,AAPL,2015-04-16,2015-07-14,2016-06-30,2020-12-31,0,0,RETAINED_TRAIN
SPL_00300,US,AAPL,2015-04-20,2015-07-16,2016-07-04,2020-12-31,0,0,RETAINED_TRAIN
SPL_00301,US,AAPL,2015-04-22,2015-07-20,2016-07-06,2020-12-31,0,0,RETAINED_TRAIN
SPL_00302,US,AAPL,2015-04-24,2015-07-22,2016-07-08,2020-12-31,0,0,RETAINED_TRAIN
SPL_00303,US,AAPL,2015-04-28,2015-07-24,2016-07-12,2020-12-31,0,0,RETAINED_TRAIN
SPL_00304,US,AAPL,2015-04-30,2015-07-28,2016-07-14,2020-12-31,0,0,RETAINED_TRAIN
SPL_00305,US,AAPL,2015-05-04,2015-07-30,2016-07-18,2020-12-31,0,0,RETAINED_TRAIN
SPL_00306,US,AAPL,2015-05-06,2015-08-03,2016-07-20,2020-12-31,0,0,RETAINED_TRAIN
SPL_00307,US,AAPL,2015-05-08,2015-08-05,2016-07-22,2020-12-31,0,0,RETAINED_TRAIN
SPL_00308,US,AAPL,2015-05-12,2015-08-07,2016-07-26,2020-12-31,0,0,RETAINED_TRAIN
SPL_00309,US,AAPL,2015-05-14,2015-08-11,2016-07-28,2020-12-31,0,0,RETAINED_TRAIN
SPL_00310,US,AAPL,2015-05-18,2015-08-13,2016-08-01,2020-12-31,0,0,RETAINED_TRAIN
SPL_00311,US,AAPL,2015-05-20,2015-08-17,2016-08-03,2020-12-31,0,0,RETAINED_TRAIN
SPL_00312,US,AAPL,2015-05-22,2015-08-19,2016-08-05,2020-12-31,0,0,RETAINED_TRAIN
SPL_00313,US,AAPL,2015-05-26,2015-08-21,2016-08-09,2020-12-31,0,0,RETAINED_TRAIN
SPL_00314,US,AAPL,2015-05-28,2015-08-25,2016-08-11,2020-12-31,0,0,RETAINED_TRAIN
SPL_00315,US,AAPL,2015-06-01,2015-08-27,2016-08-15,2020-12-31,0,0,RETAINED_TRAIN
SPL_00316,US,AAPL,2015-06-03,2015-08-31,2016-08-17,2020-12-31,0,0,RETAINED_TRAIN
SPL_00317,US,AAPL,2015-06-05,2015-09-02,2016-08-19,2020-12-31,0,0,RETAINED_TRAIN
SPL_00318,US,AAPL,2015-06-09,2015-09-04,2016-08-23,2020-12-31,0,0,RETAINED_TRAIN
SPL_00319,US,AAPL,2015-06-11,2015-09-08,2016-08-25,2020-12-31,0,0,RETAINED_TRAIN
SPL_00320,US,AAPL,2015-06-15,2015-09-10,2016-08-29,2020-12-31,0,0,RETAINED_TRAIN
SPL_00321,US,AAPL,2015-06-17,2015-09-14,2016-08-31,2020-12-31,0,0,RETAINED_TRAIN
SPL_00322,US,AAPL,2015-06-19,2015-09-16,2016-09-02,2020-12-31,0,0,RETAINED_TRAIN
SPL_00323,US,AAPL,2015-06-23,2015-09-18,2016-09-06,2020-12-31,0,0,RETAINED_TRAIN
SPL_00324,US,AAPL,2015-06-25,2015-09-22,2016-09-08,2020-12-31,0,0,RETAINED_TRAIN
SPL_00325,US,AAPL,2015-06-29,2015-09-24,2016-09-12,2020-12-31,0,0,RETAINED_TRAIN
SPL_00326,US,AAPL,2015-07-01,2015-09-28,2016-09-14,2020-12-31,0,0,RETAINED_TRAIN
SPL_00327,US,AAPL,2015-07-03,2015-09-30,2016-09-16,2020-12-31,0,0,RETAINED_TRAIN
SPL_00328,US,AAPL,2015-07-07,2015-10-02,2016-09-20,2020-12-31,0,0,RETAINED_TRAIN
SPL_00329,US,AAPL,2015-07-09,2015-10-06,2016-09-22,2020-12-31,0,0,RETAINED_TRAIN
SPL_00330,US,AAPL,2015-07-13,2015-10-08,2016-09-26,2020-12-31,0,0,RETAINED_TRAIN
SPL_00331,US,AAPL,2015-07-15,2015-10-12,2016-09-28,2020-12-31,0,0,RETAINED_TRAIN
SPL_00332,US,AAPL,2015-07-17,2015-10-14,2016-09-30,2020-12-31,0,0,RETAINED_TRAIN
SPL_00333,US,AAPL,2015-07-21,2015-10-16,2016-10-04,2020-12-31,0,0,RETAINED_TRAIN
SPL_00334,US,AAPL,2015-07-23,2015-10-20,2016-10-06,2020-12-31,0,0,RETAINED_TRAIN
SPL_00335,US,AAPL,2015-07-27,2015-10-22,2016-10-10,2020-12-31,0,0,RETAINED_TRAIN
SPL_00336,US,AAPL,2015-07-29,2015-10-26,2016-10-12,2020-12-31,0,0,RETAINED_TRAIN
SPL_00337,US,AAPL,2015-07-31,2015-10-28,2016-10-14,2020-12-31,0,0,RETAINED_TRAIN
SPL_00338,US,AAPL,2015-08-04,2015-10-30,2016-10-18,2020-12-31,0,0,RETAINED_TRAIN
SPL_00339,US,AAPL,2015-08-06,2015-11-03,2016-10-20,2020-12-31,0,0,RETAINED_TRAIN
SPL_00340,US,AAPL,2015-08-10,2015-11-05,2016-10-24,2020-12-31,0,0,RETAINED_TRAIN
SPL_00341,US,AAPL,2015-08-12,2015-11-09,2016-10-26,2020-12-31,0,0,RETAINED_TRAIN
SPL_00342,US,AAPL,2015-08-14,2015-11-11,2016-10-28,2020-12-31,0,0,RETAINED_TRAIN
SPL_00343,US,AAPL,2015-08-18,2015-11-13,2016-11-01,2020-12-31,0,0,RETAINED_TRAIN
SPL_00344,US,AAPL,2015-08-20,2015-11-17,2016-11-03,2020-12-31,0,0,RETAINED_TRAIN
SPL_00345,US,AAPL,2015-08-24,2015-11-19,2016-11-07,2020-12-31,0,0,RETAINED_TRAIN
SPL_00346,US,AAPL,2015-08-26,2015-11-23,2016-11-09,2020-12-31,0,0,RETAINED_TRAIN
SPL_00347,US,AAPL,2015-08-28,2015-11-25,2016-11-11,2020-12-31,0,0,RETAINED_TRAIN
SPL_00348,US,AAPL,2015-09-01,2015-11-27,2016-11-15,2020-12-31,0,0,RETAINED_TRAIN
SPL_00349,US,AAPL,2015-09-03,2015-12-01,2016-11-17,2020-12-31,0,0,RETAINED_TRAIN
SPL_00350,US,AAPL,2015-09-07,2015-12-03,2016-11-21,2020-12-31,0,0,RETAINED_TRAIN
SPL_00351,US,AAPL,2015-09-09,2015-12-07,2016-11-23,2020-12-31,0,0,RETAINED_TRAIN
SPL_00352,US,AAPL,2015-09-11,2015-12-09,2016-11-25,2020-12-31,0,0,RETAINED_TRAIN
SPL_00353,US,AAPL,2015-09-15,2015-12-11,2016-11-29,2020-12-31,0,0,RETAINED_TRAIN
SPL_00354,US,AAPL,2015-09-17,2015-12-15,2016-12-01,2020-12-31,0,0,RETAINED_TRAIN
SPL_00355,US,AAPL,2015-09-21,2015-12-17,2016-12-05,2020-12-31,0,0,RETAINED_TRAIN
SPL_00356,US,AAPL,2015-09-23,2015-12-21,2016-12-07,2020-12-31,0,0,RETAINED_TRAIN
SPL_00357,US,AAPL,2015-09-25,2015-12-23,2016-12-09,2020-12-31,0,0,RETAINED_TRAIN
SPL_00358,US,AAPL,2015-09-29,2015-12-25,2016-12-13,2020-12-31,0,0,RETAINED_TRAIN
SPL_00359,US,AAPL,2015-10-01,2015-12-29,2016-12-15,2020-12-31,0,0,RETAINED_TRAIN
SPL_00360,US,AAPL,2015-10-05,2015-12-31,2016-12-19,2020-12-31,0,0,RETAINED_TRAIN
SPL_00361,US,AAPL,2015-10-07,2016-01-04,2016-12-21,2020-12-31,0,0,RETAINED_TRAIN
SPL_00362,US,AAPL,2015-10-09,2016-01-06,2016-12-23,2020-12-31,0,0,RETAINED_TRAIN
SPL_00363,US,AAPL,2015-10-13,2016-01-08,2016-12-27,2020-12-31,0,0,RETAINED_TRAIN
SPL_00364,US,AAPL,2015-10-15,2016-01-12,2016-12-29,2020-12-31,0,0,RETAINED_TRAIN
SPL_00365,US,AAPL,2015-10-19,2016-01-14,2017-01-02,2020-12-31,0,0,RETAINED_TRAIN
SPL_00366,US,AAPL,2015-10-21,2016-01-18,2017-01-04,2020-12-31,0,0,RETAINED_TRAIN
SPL_00367,US,AAPL,2015-10-23,2016-01-20,2017-01-06,2020-12-31,0,0,RETAINED_TRAIN
SPL_00368,US,AAPL,2015-10-27,2016-01-22,2017-01-10,2020-12-31,0,0,RETAINED_TRAIN
SPL_00369,US,AAPL,2015-10-29,2016-01-26,2017-01-12,2020-12-31,0,0,RETAINED_TRAIN
SPL_00370,US,AAPL,2015-11-02,2016-01-28,2017-01-16,2020-12-31,0,0,RETAINED_TRAIN
SPL_00371,US,AAPL,2015-11-04,2016-02-01,2017-01-18,2020-12-31,0,0,RETAINED_TRAIN
SPL_00372,US,AAPL,2015-11-06,2016-02-03,2017-01-20,2020-12-31,0,0,RETAINED_TRAIN
SPL_00373,US,AAPL,2015-11-10,2016-02-05,2017-01-24,2020-12-31,0,0,RETAINED_TRAIN
SPL_00374,US,AAPL,2015-11-12,2016-02-09,2017-01-26,2020-12-31,0,0,RETAINED_TRAIN
SPL_00375,US,AAPL,2015-11-16,2016-02-11,2017-01-30,2020-12-31,0,0,RETAINED_TRAIN
SPL_00376,US,AAPL,2015-11-18,2016-02-15,2017-02-01,2020-12-31,0,0,RETAINED_TRAIN
SPL_00377,US,AAPL,2015-11-20,2016-02-17,2017-02-03,2020-12-31,0,0,RETAINED_TRAIN
SPL_00378,US,AAPL,2015-11-24,2016-02-19,2017-02-07,2020-12-31,0,0,RETAINED_TRAIN
SPL_00379,US,AAPL,2015-11-26,2016-02-23,2017-02-09,2020-12-31,0,0,RETAINED_TRAIN
SPL_00380,US,AAPL,2015-11-30,2016-02-25,2017-02-13,2020-12-31,0,0,RETAINED_TRAIN
SPL_00381,US,AAPL,2015-12-02,2016-02-29,2017-02-15,2020-12-31,0,0,RETAINED_TRAIN
SPL_00382,US,AAPL,2015-12-04,2016-03-02,2017-02-17,2020-12-31,0,0,RETAINED_TRAIN
SPL_00383,US,AAPL,2015-12-08,2016-03-04,2017-02-21,2020-12-31,0,0,RETAINED_TRAIN
SPL_00384,US,AAPL,2015-12-10,2016-03-08,2017-02-23,2020-12-31,0,0,RETAINED_TRAIN
SPL_00385,US,AAPL,2015-12-14,2016-03-10,2017-02-27,2020-12-31,0,0,RETAINED_TRAIN
SPL_00386,US,AAPL,2015-12-16,2016-03-14,2017-03-01,2020-12-31,0,0,RETAINED_TRAIN
SPL_00387,US,AAPL,2015-12-18,2016-03-16,2017-03-03,2020-12-31,0,0,RETAINED_TRAIN
SPL_00388,US,AAPL,2015-12-22,2016-03-18,2017-03-07,2020-12-31,0,0,RETAINED_TRAIN
SPL_00389,US,AAPL,2015-12-24,2016-03-22,2017-03-09,2020-12-31,0,0,RETAINED_TRAIN
SPL_00390,US,AAPL,2015-12-28,2016-03-24,2017-03-13,2020-12-31,0,0,RETAINED_TRAIN
SPL_00391,US,AAPL,2015-12-30,2016-03-28,2017-03-15,2020-12-31,0,0,RETAINED_TRAIN
SPL_00392,US,AAPL,2016-01-01,2016-03-30,2017-03-17,2020-12-31,0,0,RETAINED_TRAIN
SPL_00393,US,AAPL,2016-01-05,2016-04-01,2017-03-21,2020-12-31,0,0,RETAINED_TRAIN
SPL_00394,US,AAPL,2016-01-07,2016-04-05,2017-03-23,2020-12-31,0,0,RETAINED_TRAIN
SPL_00395,US,AAPL,2016-01-11,2016-04-07,2017-03-27,2020-12-31,0,0,RETAINED_TRAIN
SPL_00396,US,AAPL,2016-01-13,2016-04-11,2017-03-29,2020-12-31,0,0,RETAINED_TRAIN
SPL_00397,US,AAPL,2016-01-15,2016-04-13,2017-03-31,2020-12-31,0,0,RETAINED_TRAIN
SPL_00398,US,AAPL,2016-01-19,2016-04-15,2017-04-04,2020-12-31,0,0,RETAINED_TRAIN
SPL_00399,US,AAPL,2016-01-21,2016-04-19,2017-04-06,2020-12-31,0,0,RETAINED_TRAIN
SPL_00400,US,AAPL,2016-01-25,2016-04-21,2017-04-10,2020-12-31,0,0,RETAINED_TRAIN
SPL_00401,US,AAPL,2016-01-27,2016-04-25,2017-04-12,2020-12-31,0,0,RETAINED_TRAIN
SPL_00402,US,AAPL,2016-01-29,2016-04-27,2017-04-14,2020-12-31,0,0,RETAINED_TRAIN
SPL_00403,US,AAPL,2016-02-02,2016-04-29,2017-04-18,2020-12-31,0,0,RETAINED_TRAIN
SPL_00404,US,AAPL,2016-02-04,2016-05-03,2017-04-20,2020-12-31,0,0,RETAINED_TRAIN
SPL_00405,US,AAPL,2016-02-08,2016-05-05,2017-04-24,2020-12-31,0,0,RETAINED_TRAIN
SPL_00406,US,AAPL,2016-02-10,2016-05-09,2017-04-26,2020-12-31,0,0,RETAINED_TRAIN
SPL_00407,US,AAPL,2016-02-12,2016-05-11,2017-04-28,2020-12-31,0,0,RETAINED_TRAIN
SPL_00408,US,AAPL,2016-02-16,2016-05-13,2017-05-02,2020-12-31,0,0,RETAINED_TRAIN
SPL_00409,US,AAPL,2016-02-18,2016-05-17,2017-05-04,2020-12-31,0,0,RETAINED_TRAIN
SPL_00410,US,AAPL,2016-02-22,2016-05-19,2017-05-08,2020-12-31,0,0,RETAINED_TRAIN
SPL_00411,US,AAPL,2016-02-24,2016-05-23,2017-05-10,2020-12-31,0,0,RETAINED_TRAIN
SPL_00412,US,AAPL,2016-02-26,2016-05-25,2017-05-12,2020-12-31,0,0,RETAINED_TRAIN
SPL_00413,US,AAPL,2016-03-01,2016-05-27,2017-05-16,2020-12-31,0,0,RETAINED_TRAIN
SPL_00414,US,AAPL,2016-03-03,2016-05-31,2017-05-18,2020-12-31,0,0,RETAINED_TRAIN
SPL_00415,US,AAPL,2016-03-07,2016-06-02,2017-05-22,2020-12-31,0,0,RETAINED_TRAIN
SPL_00416,US,AAPL,2016-03-09,2016-06-06,2017-05-24,2020-12-31,0,0,RETAINED_TRAIN
SPL_00417,US,AAPL,2016-03-11,2016-06-08,2017-05-26,2020-12-31,0,0,RETAINED_TRAIN
SPL_00418,US,AAPL,2016-03-15,2016-06-10,2017-05-30,2020-12-31,0,0,RETAINED_TRAIN
SPL_00419,US,AAPL,2016-03-17,2016-06-14,2017-06-01,2020-12-31,0,0,RETAINED_TRAIN
SPL_00420,US,AAPL,2016-03-21,2016-06-16,2017-06-05,2020-12-31,0,0,RETAINED_TRAIN
SPL_00421,US,AAPL,2016-03-23,2016-06-20,2017-06-07,2020-12-31,0,0,RETAINED_TRAIN
SPL_00422,US,AAPL,2016-03-25,2016-06-22,2017-06-09,2020-12-31,0,0,RETAINED_TRAIN
SPL_00423,US,AAPL,2016-03-29,2016-06-24,2017-06-13,2020-12-31,0,0,RETAINED_TRAIN
SPL_00424,US,AAPL,2016-03-31,2016-06-28,2017-06-15,2020-12-31,0,0,RETAINED_TRAIN
SPL_00425,US,AAPL,2016-04-04,2016-06-30,2017-06-19,2020-12-31,0,0,RETAINED_TRAIN
SPL_00426,US,AAPL,2016-04-06,2016-07-04,2017-06-21,2020-12-31,0,0,RETAINED_TRAIN
SPL_00427,US,AAPL,2016-04-08,2016-07-06,2017-06-23,2020-12-31,0,0,RETAINED_TRAIN
SPL_00428,US,AAPL,2016-04-12,2016-07-08,2017-06-27,2020-12-31,0,0,RETAINED_TRAIN
SPL_00429,US,AAPL,2016-04-14,2016-07-12,2017-06-29,2020-12-31,0,0,RETAINED_TRAIN
SPL_00430,US,AAPL,2016-04-18,2016-07-14,2017-07-03,2020-12-31,0,0,RETAINED_TRAIN
SPL_00431,US,AAPL,2016-04-20,2016-07-18,2017-07-05,2020-12-31,0,0,RETAINED_TRAIN
SPL_00432,US,AAPL,2016-04-22,2016-07-20,2017-07-07,2020-12-31,0,0,RETAINED_TRAIN
SPL_00433,US,AAPL,2016-04-26,2016-07-22,2017-07-11,2020-12-31,0,0,RETAINED_TRAIN
SPL_00434,US,AAPL,2016-04-28,2016-07-26,2017-07-13,2020-12-31,0,0,RETAINED_TRAIN
SPL_00435,US,AAPL,2016-05-02,2016-07-28,2017-07-17,2020-12-31,0,0,RETAINED_TRAIN
SPL_00436,US,AAPL,2016-05-04,2016-08-01,2017-07-19,2020-12-31,0,0,RETAINED_TRAIN
SPL_00437,US,AAPL,2016-05-06,2016-08-03,2017-07-21,2020-12-31,0,0,RETAINED_TRAIN
SPL_00438,US,AAPL,2016-05-10,2016-08-05,2017-07-25,2020-12-31,0,0,RETAINED_TRAIN
SPL_00439,US,AAPL,2016-05-12,2016-08-09,2017-07-27,2020-12-31,0,0,RETAINED_TRAIN
SPL_00440,US,AAPL,2016-05-16,2016-08-11,2017-07-31,2020-12-31,0,0,RETAINED_TRAIN
SPL_00441,US,AAPL,2016-05-18,2016-08-15,2017-08-02,2020-12-31,0,0,RETAINED_TRAIN
SPL_00442,US,AAPL,2016-05-20,2016-08-17,2017-08-04,2020-12-31,0,0,RETAINED_TRAIN
SPL_00443,US,AAPL,2016-05-24,2016-08-19,2017-08-08,2020-12-31,0,0,RETAINED_TRAIN
SPL_00444,US,AAPL,2016-05-26,2016-08-23,2017-08-10,2020-12-31,0,0,RETAINED_TRAIN
SPL_00445,US,AAPL,2016-05-30,2016-08-25,2017-08-14,2020-12-31,0,0,RETAINED_TRAIN
SPL_00446,US,AAPL,2016-06-01,2016-08-29,2017-08-16,2020-12-31,0,0,RETAINED_TRAIN
SPL_00447,US,AAPL,2016-06-03,2016-08-31,2017-08-18,2020-12-31,0,0,RETAINED_TRAIN
SPL_00448,US,AAPL,2016-06-07,2016-09-02,2017-08-22,2020-12-31,0,0,RETAINED_TRAIN
SPL_00449,US,AAPL,2016-06-09,2016-09-06,2017-08-24,2020-12-31,0,0,RETAINED_TRAIN
SPL_00450,US,AAPL,2016-06-13,2016-09-08,2017-08-28,2020-12-31,0,0,RETAINED_TRAIN
SPL_00451,US,AAPL,2016-06-15,2016-09-12,2017-08-30,2020-12-31,0,0,RETAINED_TRAIN
SPL_00452,US,AAPL,2016-06-17,2016-09-14,2017-09-01,2020-12-31,0,0,RETAINED_TRAIN
SPL_00453,US,AAPL,2016-06-21,2016-09-16,2017-09-05,2020-12-31,0,0,RETAINED_TRAIN
SPL_00454,US,AAPL,2016-06-23,2016-09-20,2017-09-07,2020-12-31,0,0,RETAINED_TRAIN
SPL_00455,US,AAPL,2016-06-27,2016-09-22,2017-09-11,2020-12-31,0,0,RETAINED_TRAIN
SPL_00456,US,AAPL,2016-06-29,2016-09-26,2017-09-13,2020-12-31,0,0,RETAINED_TRAIN
SPL_00457,US,AAPL,2016-07-01,2016-09-28,2017-09-15,2020-12-31,0,0,RETAINED_TRAIN
SPL_00458,US,AAPL,2016-07-05,2016-09-30,2017-09-19,2020-12-31,0,0,RETAINED_TRAIN
SPL_00459,US,AAPL,2016-07-07,2016-10-04,2017-09-21,2020-12-31,0,0,RETAINED_TRAIN
SPL_00460,US,AAPL,2016-07-11,2016-10-06,2017-09-25,2020-12-31,0,0,RETAINED_TRAIN
SPL_00461,US,AAPL,2016-07-13,2016-10-10,2017-09-27,2020-12-31,0,0,RETAINED_TRAIN
SPL_00462,US,AAPL,2016-07-15,2016-10-12,2017-09-29,2020-12-31,0,0,RETAINED_TRAIN
SPL_00463,US,AAPL,2016-07-19,2016-10-14,2017-10-03,2020-12-31,0,0,RETAINED_TRAIN
SPL_00464,US,AAPL,2016-07-21,2016-10-18,2017-10-05,2020-12-31,0,0,RETAINED_TRAIN
SPL_00465,US,AAPL,2016-07-25,2016-10-20,2017-10-09,2020-12-31,0,0,RETAINED_TRAIN
SPL_00466,US,AAPL,2016-07-27,2016-10-24,2017-10-11,2020-12-31,0,0,RETAINED_TRAIN
SPL_00467,US,AAPL,2016-07-29,2016-10-26,2017-10-13,2020-12-31,0,0,RETAINED_TRAIN
SPL_00468,US,AAPL,2016-08-02,2016-10-28,2017-10-17,2020-12-31,0,0,RETAINED_TRAIN
SPL_00469,US,AAPL,2016-08-04,2016-11-01,2017-10-19,2020-12-31,0,0,RETAINED_TRAIN
SPL_00470,US,AAPL,2016-08-08,2016-11-03,2017-10-23,2020-12-31,0,0,RETAINED_TRAIN
SPL_00471,US,AAPL,2016-08-10,2016-11-07,2017-10-25,2020-12-31,0,0,RETAINED_TRAIN
SPL_00472,US,AAPL,2016-08-12,2016-11-09,2017-10-27,2020-12-31,0,0,RETAINED_TRAIN
SPL_00473,US,AAPL,2016-08-16,2016-11-11,2017-10-31,2020-12-31,0,0,RETAINED_TRAIN
SPL_00474,US,AAPL,2016-08-18,2016-11-15,2017-11-02,2020-12-31,0,0,RETAINED_TRAIN
SPL_00475,US,AAPL,2016-08-22,2016-11-17,2017-11-06,2020-12-31,0,0,RETAINED_TRAIN
SPL_00476,US,AAPL,2016-08-24,2016-11-21,2017-11-08,2020-12-31,0,0,RETAINED_TRAIN
SPL_00477,US,AAPL,2016-08-26,2016-11-23,2017-11-10,2020-12-31,0,0,RETAINED_TRAIN
SPL_00478,US,AAPL,2016-08-30,2016-11-25,2017-11-14,2020-12-31,0,0,RETAINED_TRAIN
SPL_00479,US,AAPL,2016-09-01,2016-11-29,2017-11-16,2020-12-31,0,0,RETAINED_TRAIN
